user_id,follows_id
7681,792
7681,2069
7681,12507
7681,679
7681,6186
7681,1760
7681,11706
7681,7652
7681,12386
7681,6611
7682,7689
7682,10501
7682,3636
7682,4041
7682,7550
7682,12367
7682,12878
7682,10413
7682,12230
7682,6985
7682,7132
7682,11184
7682,13275
7682,555
7682,6971
7683,14316
7683,10267
7683,7082
7683,4425
7684,11589
7684,3686
7684,9742
7685,10450
7685,8536
7685,8902
7685,13394
7685,14696
7685,9416
7685,10879
7685,14208
7685,2753
7685,12551
7685,7535
7685,10200
7685,12827
7686,9782
7687,14890
7687,7432
7687,6958
7687,11598
7687,3280
7687,2373
7687,14782
7687,1201
7687,8643
7687,5227
7687,14525
7687,12723
7687,9229
7687,1438
7687,12981
7687,9814
7687,13010
7687,156
7687,14683
7687,1894
7687,937
7688,10038
7688,7009
7688,3641
7688,10269
7688,12156
7688,12810
7688,9624
7688,6102
7688,1572
7688,12595
7688,8825
7688,3413
7688,1574
7688,13938
7688,4641
7688,10206
7688,4552
7688,5350
7688,4462
7688,13528
7688,1423
7688,12490
7688,2232
7688,571
7688,20
7688,8335
7688,12470
7688,191
7688,3001
7688,11604
7688,1615
7688,10340
7688,3730
7688,1834
7688,5643
7688,3287
7688,8429
7688,9498
7688,13957
7689,5298
7689,2981
7689,5440
7689,12220
7689,14484
7689,13072
7689,4074
7689,4169
7689,13788
7689,14666
7689,6560
7689,2119
7689,9720
7689,2152
7691,8983
7691,9688
7691,10060
7691,4601
7691,5977
7691,7506
7691,8128
7691,6237
7691,1278
7691,2715
7691,8890
7691,5674
7691,4472
7691,7417
7691,14731
7691,8601
7691,10672
7691,5352
7691,14459
7691,8864
7691,9437
7691,12384
7691,9788
7691,7911
7691,14474
7691,11703
7691,6636
7691,55
7691,5588
7691,4030
7691,5759
7691,1814
7691,14129
7691,9603
7691,6323
7691,9398
7691,5134
7691,12154
7691,7750
7691,6913
7691,10816
7691,259
7691,2018
7691,2153
7691,3988
7691,12023
7691,54
7692,12435
7692,9237
7692,545
7692,10179
7692,11403
7692,5850
7692,1058
7692,2654
7692,2298
7692,7862
7692,5329
7692,13460
7692,2055
7692,8363
7692,7693
7692,13168
7692,6461
7692,1720
7692,13162
7692,7783
7692,5843
7692,13415
7692,11376
7692,2624
7692,1688
7692,13508
7692,2842
7692,8590
7692,12929
7692,4508
7692,1950
7692,10962
7692,1293
7692,6754
7692,9758
7692,13338
7692,14626
7692,3341
7692,2430
7692,10648
7693,8642
7693,10606
7693,5508
7693,5248
7693,7031
7693,562
7693,12787
7693,8920
7693,7915
7693,6968
7693,14593
7693,9715
7693,883
7693,4953
7693,3347
7693,11048
7693,13151
7693,9838
7693,3600
7693,11818
7693,2588
7693,1448
7693,4386
7693,11600
7693,6358
7693,1702
7693,8716
7693,8433
7693,4166
7693,14925
7693,4763
7693,5858
7693,9667
7693,4491
7693,9844
7693,796
7693,2078
7694,14684
7694,5217
7694,7678
7694,10871
7694,7763
7694,1276
7694,10625
7694,1192
7694,7761
7694,6648
7694,5738
7694,11366
7694,5416
7694,2663
7694,5861
7694,11826
7694,10519
7694,5874
7694,14157
7694,1149
7694,4808
7694,9123
7694,5676
7694,14176
7694,7266
7694,1082
7694,3671
7694,13112
7694,10568
7694,10046
7694,5934
7694,12044
7694,11660
7694,14408
7694,6339
7695,3609
7695,497
7695,13581
7695,6230
7695,12635
7695,710
7695,14040
7695,12194
7695,10017
7695,5381
7695,8258
7695,14535
7695,14748
7695,2610
7695,13863
7695,9108
7695,11469
7695,1152
7695,7
7695,3975
7695,10825
7695,8326
7695,1849
7695,2280
7695,7803
7695,9157
7695,5850
7695,3386
7695,5299
7695,3170
7695,2178
7695,6612
7695,2626
7696,8940
7696,3761
7696,1032
7696,3829
7696,13610
7696,4105
7696,8862
7696,9949
7696,7687
7696,2113
7697,13609
7697,5827
7697,7988
7697,8244
7698,4424
7698,14713
7698,224
7698,7210
7698,14788
7698,8487
7698,5740
7698,10141
7698,10838
7698,6897
7698,10409
7698,1250
7698,2059
7698,5613
7698,12912
7698,7808
7699,14545
7699,8228
7700,10903
7700,757
7700,13761
7700,5758
7700,7696
7700,14577
7700,1696
7700,12678
7700,13012
7700,9529
7700,4637
7700,6771
7700,12936
7700,11769
7700,13942
7700,10448
7700,8527
7700,9053
7700,3865
7700,2998
7700,3871
7700,8232
7700,6104
7700,10412
7700,154
7700,14764
7700,3742
7700,12510
7700,1156
7700,5814
7701,12393
7701,3154
7701,3007
7701,6045
7701,2818
7701,2312
7701,7508
7701,1435
7701,13134
7701,430
7701,11962
7701,2734
7701,9417
7701,11791
7701,9467
7701,5532
7701,11304
7701,2900
7701,2912
7701,1751
7701,4897
7701,2646
7701,13036
7701,13885
7701,7829
7701,6462
7701,2973
7701,2811
7701,12327
7701,4018
7701,5791
7701,9179
7701,9157
7701,13480
7701,1650
7701,3693
7701,7523
7701,3522
7701,9701
7701,6978
7701,5328
7701,10993
7702,10107
7702,6099
7702,3914
7702,11708
7702,11384
7702,5233
7702,47
7702,11080
7702,6846
7702,10378
7702,8920
7702,13272
7702,7550
7702,11137
7702,13568
7702,1741
7702,10007
7702,8403
7702,11312
7702,8507
7702,13393
7702,10980
7702,9357
7702,14658
7702,14830
7702,14751
7702,201
7702,8087
7702,12568
7702,6682
7702,2172
7702,2314
7702,602
7702,870
7702,2221
7702,11398
7702,9411
7702,2424
7702,12433
7702,9342
7702,6687
7702,3652
7702,1577
7702,4308
7702,7234
7702,14202
7702,4631
7702,5918
7702,8513
7703,7787
7703,743
7703,4921
7703,10614
7703,10596
7703,12275
7703,13573
7703,7498
7703,12155
7704,9839
7704,9970
7704,6653
7704,6
7704,13900
7704,3632
7704,14057
7704,7185
7704,1892
7704,1537
7704,3269
7704,14056
7704,2503
7704,14350
7704,12771
7704,14780
7704,4624
7704,4154
7704,595
7704,8383
7704,9225
7704,2136
7704,4127
7704,4628
7704,13686
7704,6904
7704,4346
7704,8684
7704,8557
7704,1755
7704,6816
7704,13790
7704,8096
7704,710
7704,7893
7704,12885
7704,5284
7704,4441
7704,13809
7704,8711
7704,3479
7704,1363
7704,1874
7704,14618
7704,4881
7704,12855
7705,3653
7705,3030
7705,13831
7705,9619
7705,4575
7705,2510
7705,10695
7705,12486
7705,14992
7705,13155
7705,12386
7705,1763
7705,14288
7705,4751
7705,8699
7705,8475
7705,2879
7705,6611
7706,3386
7706,2492
7706,13607
7706,14214
7706,4936
7706,14583
7706,8033
7706,2348
7706,13572
7706,4974
7706,7492
7707,10970
7707,7998
7707,1921
7707,13421
7707,11488
7707,577
7707,14761
7707,12
7707,11940
7707,11497
7707,10123
7707,6087
7707,11129
7707,9203
7707,7477
7707,8977
7707,12963
7707,13184
7707,1855
7708,6249
7708,2567
7708,12384
7708,105
7708,570
7708,742
7708,13375
7708,7452
7708,10560
7708,14725
7708,13940
7708,10699
7708,8322
7708,4705
7708,13028
7708,12332
7708,13284
7708,9949
7708,13345
7708,8255
7708,2615
7708,5075
7708,3497
7708,12401
7708,1100
7708,10189
7708,4044
7708,9574
7708,1205
7708,10528
7708,7149
7708,8160
7709,8214
7709,2936
7709,113
7709,8277
7709,9499
7709,11617
7709,9560
7709,3223
7709,8650
7709,11355
7709,12564
7709,12543
7709,8812
7709,13537
7709,7655
7709,7719
7709,2735
7709,466
7709,1861
7709,9153
7709,6454
7709,12058
7709,11593
7709,2201
7709,5649
7709,14550
7709,10974
7709,6956
7709,1146
7709,8873
7709,5769
7709,2144
7709,9093
7709,744
7709,13242
7709,283
7709,11086
7709,11357
7709,12456
7709,3550
7709,11548
7709,5170
7709,12070
7709,5369
7709,13679
7709,11020
7709,7769
7709,12787
7710,7029
7710,790
7710,9340
7710,6380
7710,1035
7710,7487
7710,610
7710,2239
7710,11003
7710,2201
7710,10102
7710,11515
7710,6177
7710,9868
7710,123
7710,14195
7710,4572
7710,12390
7710,3192
7710,12632
7711,10614
7711,2540
7711,5076
7711,7557
7711,5983
7711,10295
7711,9691
7711,1112
7711,2431
7711,3216
7711,1806
7711,14635
7711,3671
7711,3055
7711,2553
7711,12827
7711,3375
7711,9077
7711,14388
7711,1943
7711,1754
7711,11225
7711,6052
7711,14356
7711,14394
7711,8404
7711,2332
7711,11094
7711,9216
7711,8768
7711,927
7711,13920
7711,14785
7711,10060
7711,13580
7711,628
7711,8152
7713,11189
7713,12279
7713,14435
7713,5271
7713,4422
7713,13920
7713,5220
7713,3915
7713,8081
7713,2889
7713,2023
7713,2027
7713,12714
7713,8444
7713,10731
7713,3643
7713,4661
7713,12182
7713,5208
7713,9208
7713,7890
7713,14510
7713,1400
7713,3858
7713,3949
7713,9937
7713,13588
7713,6399
7713,13161
7713,4245
7713,4005
7713,5320
7713,14240
7713,12394
7713,6397
7713,14198
7713,12345
7713,5599
7713,13546
7713,9444
7713,14923
7713,10022
7713,5949
7713,1347
7713,9247
7713,7234
7714,7760
7714,1628
7714,394
7714,2754
7714,7195
7714,14213
7714,8200
7714,11228
7714,3146
7714,6858
7714,9651
7714,5743
7714,3674
7714,10878
7714,12368
7714,6289
7714,3256
7715,7177
7715,12038
7715,13278
7715,3371
7715,8374
7715,2029
7715,7583
7715,1339
7715,9231
7715,7751
7715,7989
7715,13274
7715,1561
7715,14790
7715,3336
7715,1733
7715,2439
7715,9329
7716,11861
7716,14055
7716,9340
7716,1619
7716,9788
7716,2320
7716,7697
7716,4379
7716,9335
7716,6432
7716,13883
7716,12038
7716,12454
7716,9683
7716,12982
7716,1548
7716,12530
7716,12203
7716,10889
7716,1177
7716,9484
7716,8592
7716,1050
7716,4396
7716,7349
7716,7771
7716,8336
7716,74
7716,6059
7716,7341
7716,10183
7716,4124
7716,3605
7717,1129
7717,12683
7717,14288
7717,3394
7717,6554
7717,1343
7717,12645
7717,8992
7717,425
7717,897
7717,13324
7717,6737
7717,5970
7717,2010
7717,7194
7717,7253
7717,738
7717,8909
7717,7532
7717,8489
7717,5758
7717,703
7717,694
7717,6956
7717,2171
7717,12218
7717,7492
7717,3099
7717,5662
7717,2052
7717,12418
7717,13820
7717,11024
7717,10409
7717,8598
7717,1001
7717,13196
7717,3201
7717,9301
7717,12836
7717,9215
7717,3340
7717,7991
7718,8890
7718,13164
7718,5780
7718,5661
7718,14595
7718,5606
7718,10378
7718,8362
7718,1021
7718,11314
7718,2870
7718,1216
7718,5348
7718,1771
7718,13621
7718,7210
7718,11280
7718,6255
7718,12314
7718,9084
7719,13335
7719,11813
7719,12489
7720,9592
7720,10120
7720,12706
7720,3393
7720,11738
7720,14184
7720,902
7720,6243
7721,12354
7721,8134
7721,12889
7722,2674
7722,1270
7722,2810
7722,9661
7722,387
7722,2092
7722,14089
7722,10629
7722,6802
7722,7750
7722,11721
7722,10788
7722,13581
7722,14023
7722,14186
7722,6441
7722,9657
7722,9639
7722,8139
7722,2275
7722,7313
7722,17
7722,11097
7722,1174
7723,13683
7723,10538
7723,6441
7723,1280
7723,6780
7723,1854
7723,1928
7723,12923
7723,7234
7723,3123
7723,5842
7723,10326
7723,3629
7723,14286
7724,2712
7724,464
7724,1332
7724,13168
7724,9169
7724,7625
7724,5241
7724,11289
7724,14183
7724,4550
7724,9437
7724,4516
7724,85
7724,6649
7724,13052
7724,3772
7725,6180
7726,7448
7726,1596
7726,11789
7726,9020
7726,14419
7726,1720
7726,555
7726,12815
7726,11147
7726,8032
7726,11337
7726,13126
7726,9485
7726,2162
7726,7432
7726,3905
7726,12884
7726,6932
7726,14486
7726,8401
7726,6186
7726,7138
7726,11077
7726,6654
7726,3220
7726,13234
7727,100
7727,10558
7727,14477
7727,1032
7727,241
7727,8799
7727,3577
7728,3051
7728,7722
7728,5389
7728,13538
7728,2423
7728,9027
7728,10136
7728,7126
7728,3452
7728,1751
7729,11988
7729,5098
7729,9620
7729,6167
7729,13214
7729,945
7729,13812
7729,3040
7729,9303
7729,12321
7729,7445
7729,10062
7729,13076
7729,14492
7729,2378
7729,3249
7729,8003
7729,13335
7729,4475
7729,6905
7729,7905
7729,11351
7729,10845
7729,9715
7729,5159
7729,5706
7729,14174
7729,8327
7729,4701
7729,11513
7729,3236
7729,6373
7729,5416
7729,11813
7729,39
7729,14605
7729,804
7729,10200
7729,12661
7729,6556
7729,14422
7729,11975
7729,2528
7729,111
7729,4181
7729,3187
7729,9164
7729,2010
7729,10066
7730,10664
7730,7080
7730,2387
7731,7688
7731,10579
7731,5858
7731,10553
7731,3722
7731,11342
7731,5009
7731,4060
7731,10820
7731,206
7731,652
7731,11209
7731,13625
7731,7056
7731,1780
7731,4098
7731,4485
7731,13129
7731,5948
7731,2560
7731,7387
7731,11294
7731,7790
7731,13191
7731,5530
7731,4727
7731,12233
7731,5611
7731,5700
7731,12706
7731,9997
7731,8437
7731,6758
7731,14572
7731,10061
7731,11502
7731,9264
7731,4986
7732,10152
7732,11265
7732,4902
7732,7014
7732,9672
7732,8839
7732,5543
7732,8639
7732,12501
7732,13275
7732,2750
7732,7375
7732,6579
7732,12065
7732,7062
7732,2274
7732,342
7732,6682
7732,8506
7732,6013
7732,8446
7732,1344
7732,3206
7732,3701
7732,12289
7732,13422
7732,4366
7732,11198
7732,7545
7732,12771
7732,13116
7732,6575
7732,12621
7732,14830
7732,7452
7732,8435
7732,11049
7732,11361
7732,2101
7732,10197
7733,5262
7733,13831
7733,3733
7733,7830
7733,11133
7733,13616
7733,3979
7733,13283
7733,9128
7733,8866
7733,1762
7734,13412
7734,9010
7734,1410
7734,10908
7734,1149
7734,6517
7734,13700
7734,1870
7734,10875
7734,3412
7734,4344
7734,14525
7734,11638
7734,12618
7734,12999
7734,13417
7734,10409
7734,3716
7734,3783
7734,11407
7734,4570
7734,1964
7734,8458
7734,5734
7734,12292
7734,6677
7734,5178
7734,5934
7734,248
7734,12292
7734,7219
7734,8446
7734,6134
7734,8550
7734,1178
7734,1721
7734,14568
7734,11529
7734,8383
7734,7306
7734,6644
7735,14792
7735,12340
7735,12183
7735,2273
7735,6524
7735,10830
7735,7775
7735,2635
7735,13762
7735,14401
7735,1155
7735,14639
7735,4506
7735,1167
7735,1117
7735,8239
7735,13812
7735,3151
7735,11326
7735,8032
7735,9925
7735,2299
7735,14368
7735,14246
7735,9977
7735,13050
7735,11370
7735,9553
7735,10617
7736,8774
7736,3832
7736,1420
7736,13740
7736,2092
7736,13763
7736,10359
7736,6438
7736,13807
7736,12192
7736,10346
7736,6632
7736,14048
7736,6426
7737,7601
7737,8980
7737,7535
7737,11411
7737,10481
7737,13631
7737,12843
7737,6288
7737,14135
7737,400
7738,6300
7738,5532
7738,7977
7738,4033
7738,8681
7738,14918
7738,8158
7738,4978
7738,9827
7738,8687
7738,10159
7738,9681
7738,14075
7738,5142
7738,12537
7738,3405
7738,12513
7738,12998
7738,14716
7738,5498
7738,14338
7738,1070
7738,3388
7738,14185
7738,10766
7738,3017
7738,14595
7738,6182
7738,798
7738,959
7738,330
7738,6587
7738,11312
7738,3711
7738,3069
7738,1608
7738,3485
7738,13382
7738,9491
7738,9763
7738,10167
7738,7819
7738,285
7738,12584
7739,5345
7739,4456
7739,8894
7739,11208
7739,3898
7739,13176
7739,11175
7739,2618
7739,14225
7739,4950
7739,3373
7739,6310
7739,4946
7739,3539
7739,6826
7739,13897
7739,14796
7739,2097
7739,283
7739,14598
7739,2869
7739,9033
7739,9352
7739,9804
7739,6030
7739,3193
7739,1711
7739,11066
7739,13021
7739,9721
7739,10350
7739,7189
7739,8484
7739,1628
7739,7390
7739,2914
7739,10706
7739,140
7739,6084
7739,14491
7739,8230
7739,12722
7739,14541
7739,6685
7740,6629
7740,426
7740,10436
7740,2409
7740,5028
7740,1768
7740,41
7740,9307
7740,1119
7740,6134
7740,2646
7740,2453
7740,14787
7740,5759
7740,6898
7740,11738
7741,9263
7742,3981
7742,13664
7742,14324
7742,5478
7742,4890
7742,261
7742,1748
7742,10424
7742,8156
7742,11059
7742,11196
7742,1508
7742,971
7742,9069
7742,8092
7742,2209
7742,10390
7742,8524
7742,5450
7742,853
7742,7983
7742,14955
7742,4296
7742,8333
7742,13935
7742,7491
7742,5399
7742,7910
7742,3014
7742,5548
7742,11820
7742,11981
7742,3654
7742,11713
7742,3443
7742,10699
7742,620
7742,4014
7742,4183
7742,5444
7742,4914
7742,5225
7742,6195
7742,1282
7742,9810
7742,2725
7742,444
7742,5923
7743,1689
7743,11580
7743,8891
7743,9323
7743,1115
7743,14383
7743,11988
7743,5736
7743,2086
7743,11157
7743,13854
7743,7619
7743,13933
7743,12044
7743,8867
7743,9450
7743,160
7743,4615
7743,13924
7743,4966
7743,13878
7743,2084
7743,628
7743,12713
7743,11564
7743,14646
7743,3410
7744,1527
7744,7942
7744,12838
7744,13442
7745,434
7745,6305
7745,14594
7745,8130
7745,9154
7745,3382
7745,10972
7745,1219
7745,3329
7745,8683
7745,129
7745,1917
7745,1919
7745,13500
7745,4411
7745,10486
7745,7951
7745,5166
7745,13299
7745,11448
7745,1505
7745,4134
7745,4089
7745,4021
7745,12226
7745,6828
7745,8388
7745,1695
7745,9159
7745,8055
7745,8934
7745,6601
7745,2079
7745,10333
7745,2590
7745,6881
7745,1614
7745,3880
7745,11580
7745,8178
7745,4398
7745,5745
7745,8705
7745,12397
7745,13030
7746,1398
7747,12818
7747,6932
7747,2533
7747,8672
7747,2357
7747,5813
7747,9092
7747,1544
7747,5513
7747,613
7747,5373
7747,3552
7747,12612
7747,4703
7747,10732
7747,8590
7747,13192
7747,4761
7747,4005
7747,8905
7747,7842
7747,541
7747,6927
7747,14113
7747,1164
7748,14972
7748,6619
7748,14032
7748,1862
7748,1724
7748,9963
7748,1640
7748,1294
7748,4507
7748,1486
7748,3670
7748,11203
7748,11262
7748,2539
7748,6099
7748,7432
7749,6668
7749,7153
7749,8565
7749,8717
7749,1797
7749,1724
7749,7993
7749,7729
7749,3808
7749,3787
7749,11054
7749,8647
7749,1591
7749,9765
7749,1447
7749,13595
7749,2070
7749,10426
7749,3456
7749,9214
7749,313
7749,13087
7749,4784
7749,6496
7749,13375
7749,554
7750,1776
7750,3818
7750,7609
7750,9607
7750,4949
7750,5409
7750,8892
7750,4095
7750,2841
7750,2536
7750,14335
7750,13762
7750,13259
7750,14677
7750,3782
7751,10005
7751,12535
7751,11770
7751,14302
7751,11289
7751,10955
7751,6308
7751,836
7751,7328
7751,10733
7751,13308
7751,423
7751,656
7751,13482
7751,10769
7751,1447
7752,11992
7752,11372
7752,12661
7752,6325
7752,9590
7752,6245
7752,12823
7752,3553
7752,5840
7752,13416
7752,10770
7752,9880
7752,13099
7753,265
7753,3099
7753,3556
7753,271
7753,2541
7753,359
7753,4035
7753,10930
7754,12880
7754,10292
7754,6910
7754,7025
7754,6311
7754,1052
7754,2196
7755,3390
7755,4226
7755,14555
7755,12665
7755,7782
7755,14521
7755,6738
7755,9396
7755,1343
7755,14684
7755,14360
7755,2008
7755,11890
7755,14820
7755,5272
7755,12588
7755,6174
7755,3825
7755,12248
7755,6909
7755,3693
7755,336
7755,8848
7755,4681
7755,5239
7755,5572
7755,13411
7755,10911
7755,10631
7755,1064
7756,14457
7756,10467
7756,5043
7756,8560
7756,14125
7756,1699
7756,646
7756,14020
7756,2532
7756,3470
7756,9686
7756,7395
7756,10452
7756,8114
7756,2325
7756,11295
7756,2197
7756,3508
7756,3067
7756,7223
7756,8503
7757,9033
7757,2799
7757,10849
7757,1312
7757,7580
7757,6212
7757,3677
7757,13713
7757,1322
7757,11090
7757,7699
7757,6637
7757,1085
7757,6814
7757,13610
7757,6602
7757,14981
7757,2615
7757,12589
7757,12139
7757,754
7757,3278
7757,5644
7757,4761
7757,11292
7757,10467
7757,12558
7757,9060
7757,4099
7757,1531
7757,953
7757,12202
7757,9033
7757,2225
7757,6242
7757,2719
7757,9322
7757,9272
7757,10271
7757,8227
7757,2417
7757,6976
7757,10105
7757,10083
7757,12226
7758,654
7758,2688
7758,11160
7758,1772
7758,1543
7758,7428
7758,11300
7758,11365
7758,6250
7758,4176
7758,6080
7758,874
7758,8843
7758,12425
7758,549
7758,11698
7758,5819
7758,4212
7758,6822
7758,14634
7758,2924
7758,2247
7758,3320
7758,3318
7758,13085
7758,11759
7758,8053
7758,10919
7758,12415
7758,11937
7758,2766
7758,9289
7758,5688
7758,596
7758,10017
7758,13713
7758,2923
7758,3373
7758,14741
7758,12987
7759,5636
7759,2296
7759,13214
7759,5284
7759,2511
7759,5452
7759,8470
7759,2868
7759,12695
7759,5315
7759,8963
7759,4967
7759,8368
7759,4416
7759,11854
7759,12430
7759,12063
7759,183
7759,6419
7759,4617
7759,6670
7759,13862
7759,6061
7759,9451
7759,845
7759,5993
7759,2937
7759,2060
7759,14122
7759,13040
7759,4643
7759,12074
7759,10296
7759,9
7759,3103
7759,13428
7759,5841
7759,1015
7759,7310
7759,3245
7760,9496
7760,14861
7760,1079
7761,13255
7761,6731
7761,9059
7761,7905
7761,9820
7761,4125
7761,448
7761,14614
7761,2177
7761,11086
7761,4502
7761,6099
7761,13736
7761,6469
7761,9847
7762,12472
7762,14968
7762,12672
7762,10073
7762,3478
7762,5519
7762,5450
7762,10312
7762,11388
7762,9293
7762,77
7762,14904
7762,8231
7762,9408
7762,8552
7762,9892
7762,2421
7762,5731
7762,13846
7762,2078
7762,8761
7762,4862
7762,3479
7762,11441
7762,305
7762,815
7763,14423
7763,1908
7763,8165
7763,556
7763,14564
7763,14776
7763,337
7763,8147
7763,9482
7763,12681
7763,5872
7763,12547
7763,6969
7763,11901
7763,11924
7763,1738
7763,3032
7763,7856
7763,5273
7763,1225
7763,14094
7763,7838
7763,13461
7763,7734
7763,10935
7763,6440
7763,9067
7763,8454
7763,4514
7763,363
7763,4763
7763,12617
7763,14358
7763,1179
7763,7530
7763,12544
7763,3731
7763,8978
7763,1639
7763,3588
7763,14709
7763,888
7763,9830
7763,3312
7763,2938
7763,10650
7764,14845
7764,3117
7764,2542
7764,6126
7764,3206
7764,3920
7764,7989
7764,9246
7764,11982
7764,2622
7764,2302
7764,7952
7764,14153
7764,551
7764,1533
7764,10610
7764,1445
7764,2092
7764,5027
7764,10645
7764,4196
7764,14407
7764,9447
7764,7965
7764,5006
7764,12309
7764,3261
7764,13649
7764,8939
7765,7967
7765,7430
7765,14598
7765,772
7765,9820
7765,2214
7765,3869
7765,3847
7765,2989
7765,12927
7765,9776
7765,11854
7765,12334
7765,3608
7765,473
7765,13622
7765,6717
7765,7417
7765,5710
7765,1717
7765,7624
7765,3301
7765,6437
7765,7959
7765,4169
7765,1085
7765,3004
7765,8516
7765,257
7765,1920
7765,790
7765,13546
7765,666
7766,2337
7766,11856
7766,778
7766,1005
7766,8287
7766,1727
7766,5992
7766,5571
7766,8414
7766,10047
7766,238
7766,8065
7766,14130
7766,4123
7766,8882
7766,2851
7766,8902
7766,3433
7766,437
7766,5592
7766,11516
7766,11517
7766,675
7766,4512
7766,5889
7766,12223
7766,13095
7766,12854
7766,14360
7766,11053
7766,4385
7766,4622
7766,13290
7766,7608
7766,6383
7766,1703
7766,4876
7766,5474
7766,12583
7766,8274
7766,9141
7766,5413
7767,2385
7767,150
7767,4530
7767,3994
7767,8065
7767,12992
7767,2598
7767,1507
7768,11818
7768,11691
7768,10410
7768,48
7768,14131
7768,12436
7768,13521
7768,12542
7768,14721
7768,2600
7768,8526
7768,9663
7768,12056
7768,215
7768,12801
7768,14240
7768,10060
7768,444
7768,10688
7768,14257
7768,1015
7768,1290
7768,10469
7768,1663
7768,5745
7768,1740
7768,6889
7768,10065
7768,4940
7768,12149
7768,12767
7768,2749
7768,10740
7768,14701
7768,4748
7769,14187
7769,4770
7769,3843
7769,237
7769,6291
7769,7864
7769,1630
7769,1859
7769,2327
7769,3331
7770,12307
7770,3678
7770,12012
7770,8024
7770,4631
7770,10232
7770,5931
7770,6489
7770,11029
7770,11742
7770,12157
7770,10814
7770,11061
7770,14027
7770,2567
7770,7598
7770,3334
7770,2827
7770,2738
7770,6067
7770,13982
7770,9599
7770,7592
7770,14663
7770,988
7770,477
7770,1002
7771,11253
7772,6299
7772,7719
7772,3695
7772,8208
7772,6713
7772,6882
7772,8379
7772,11324
7772,7642
7772,7068
7772,10575
7772,6743
7772,12180
7772,4105
7772,6579
7772,312
7772,10943
7772,7091
7772,12583
7772,2104
7772,10677
7773,1348
7773,295
7773,5676
7773,10721
7773,13813
7773,4487
7773,12557
7773,14383
7773,8231
7773,8582
7773,12176
7774,5331
7774,3097
7774,13934
7774,354
7774,6532
7774,3738
7774,10390
7774,9898
7774,2096
7774,1276
7774,8934
7774,10733
7775,6928
7775,6248
7775,14115
7775,13212
7775,9385
7775,5467
7776,74
7776,8939
7776,4203
7776,5351
7776,2676
7776,12150
7776,9897
7776,3388
7776,8327
7776,9802
7776,11147
7777,6561
7778,2906
7778,9031
7778,14469
7778,3068
7778,101
7778,1947
7778,3616
7778,12926
7778,947
7778,7756
7778,9301
7778,14886
7778,14705
7778,6243
7778,5674
7778,40
7778,8673
7778,440
7778,10300
7778,2338
7778,4313
7778,4726
7778,12105
7778,10455
7778,12365
7778,7728
7778,6549
7779,5394
7779,13123
7779,6927
7779,7185
7779,7465
7779,11202
7779,4021
7779,8107
7779,7748
7779,5181
7779,14546
7779,5616
7779,157
7779,5784
7779,11682
7779,10247
7780,4706
7780,2824
7780,14941
7780,14846
7780,11449
7780,14834
7780,610
7780,1361
7780,2750
7780,14051
7780,14397
7780,12452
7780,11008
7780,12003
7780,6199
7780,1152
7780,8205
7780,6765
7780,4807
7780,3194
7780,4073
7780,6039
7780,11858
7780,11880
7780,670
7780,10987
7780,7421
7780,114
7780,12583
7780,7103
7780,6880
7780,2275
7780,10485
7780,2636
7780,5474
7781,12398
7781,7355
7781,14641
7781,3781
7781,413
7781,4475
7782,1289
7782,14327
7782,8591
7782,7187
7782,4542
7782,6130
7782,8755
7782,7304
7782,8182
7782,14670
7782,13278
7782,8386
7782,4942
7782,8898
7782,2946
7782,385
7782,10053
7782,10128
7782,7697
7782,6436
7782,4239
7782,4871
7782,14503
7782,641
7782,12698
7782,2262
7782,5316
7782,10238
7782,7667
7782,14852
7783,13686
7783,11334
7783,8436
7783,10813
7783,8352
7783,2878
7783,11780
7783,11444
7783,12366
7783,6052
7783,2743
7783,8009
7783,888
7783,5526
7783,3191
7783,9081
7783,14156
7783,5616
7783,7353
7784,12048
7784,14855
7784,12327
7784,1567
7784,11227
7784,11227
7784,13603
7784,8326
7784,3718
7784,12168
7784,4389
7784,538
7784,6843
7784,5955
7784,7446
7784,11213
7784,12442
7784,4531
7784,5961
7784,11232
7784,10560
7784,38
7784,4422
7784,11790
7784,2581
7784,2241
7784,9531
7784,3231
7784,4079
7784,5884
7784,14282
7784,5463
7784,5175
7784,8621
7784,7978
7784,2717
7784,3688
7784,2480
7784,6328
7784,9393
7784,10299
7784,1443
7784,12627
7784,13580
7784,1095
7785,7844
7785,5496
7785,9479
7785,2629
7785,12105
7785,6087
7785,11271
7785,1543
7785,7745
7785,318
7785,78
7785,4691
7785,5729
7785,7211
7785,10952
7785,6398
7785,2598
7785,12457
7785,13892
7785,12615
7785,3318
7785,9343
7785,2337
7785,685
7785,3996
7785,1628
7785,6864
7785,12106
7785,10428
7785,1012
7785,298
7785,4671
7785,11689
7785,3806
7785,110
7785,14938
7785,9831
7785,10595
7785,9767
7785,2347
7785,5220
7785,14883
7785,13894
7785,6992
7785,11613
7785,10033
7785,10149
7785,14588
7786,11738
7786,7640
7786,9144
7786,755
7786,41
7786,9060
7786,14380
7786,5302
7786,10663
7786,8018
7786,12617
7786,2825
7786,11456
7786,714
7786,6688
7786,5539
7786,3968
7786,840
7786,7759
7786,14492
7786,10407
7786,13925
7786,6424
7786,3390
7786,10720
7786,9964
7786,10610
7786,9249
7786,469
7786,4078
7786,2341
7786,4003
7786,14421
7786,2947
